country,kind,series_name,title,month,base_year,base_value,currency,value,scope_sections,source_url,is_placeholder,provenance_note,replace_with
IN,PPI,PPI-PAINT,"Wholesale/Producer Price Index of Paints, Varnishes And Lacquers, India",2026-07,2022,100.0,INR,97.8,Waterproofing,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Paints, Varnishes And Lacquers', published weight 0.76978 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-CABLE,"Wholesale/Producer Price Index of Electrical Cables, Wires, India",2023-04,2022,100.0,INR,103.3,M&E Containment,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Electrical Cables, Wires', published weight 0.48862 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-CABLE,"Wholesale/Producer Price Index of Electrical Cables, Wires, India",2023-05,2022,100.0,INR,103.3,M&E Containment,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Electrical Cables, Wires', published weight 0.48862 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-CABLE,"Wholesale/Producer Price Index of Electrical Cables, Wires, India",2023-06,2022,100.0,INR,102.3,M&E Containment,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Electrical Cables, Wires', published weight 0.48862 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-CABLE,"Wholesale/Producer Price Index of Electrical Cables, Wires, India",2023-07,2022,100.0,INR,102.8,M&E Containment,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Electrical Cables, Wires', published weight 0.48862 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-CABLE,"Wholesale/Producer Price Index of Electrical Cables, Wires, India",2023-08,2022,100.0,INR,103.1,M&E Containment,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Electrical Cables, Wires', published weight 0.48862 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-CABLE,"Wholesale/Producer Price Index of Electrical Cables, Wires, India",2023-09,2022,100.0,INR,102.9,M&E Containment,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Electrical Cables, Wires', published weight 0.48862 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-CABLE,"Wholesale/Producer Price Index of Electrical Cables, Wires, India",2023-10,2022,100.0,INR,102.3,M&E Containment,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Electrical Cables, Wires', published weight 0.48862 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-CABLE,"Wholesale/Producer Price Index of Electrical Cables, Wires, India",2023-11,2022,100.0,INR,102.4,M&E Containment,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Electrical Cables, Wires', published weight 0.48862 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-CABLE,"Wholesale/Producer Price Index of Electrical Cables, Wires, India",2023-12,2022,100.0,INR,102.7,M&E Containment,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Electrical Cables, Wires', published weight 0.48862 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-CABLE,"Wholesale/Producer Price Index of Electrical Cables, Wires, India",2024-01,2022,100.0,INR,102.3,M&E Containment,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Electrical Cables, Wires', published weight 0.48862 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-CABLE,"Wholesale/Producer Price Index of Electrical Cables, Wires, India",2024-02,2022,100.0,INR,102.6,M&E Containment,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Electrical Cables, Wires', published weight 0.48862 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-CABLE,"Wholesale/Producer Price Index of Electrical Cables, Wires, India",2024-03,2022,100.0,INR,103.5,M&E Containment,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Electrical Cables, Wires', published weight 0.48862 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-CABLE,"Wholesale/Producer Price Index of Electrical Cables, Wires, India",2024-04,2022,100.0,INR,105.1,M&E Containment,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Electrical Cables, Wires', published weight 0.48862 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-CABLE,"Wholesale/Producer Price Index of Electrical Cables, Wires, India",2024-05,2022,100.0,INR,107.0,M&E Containment,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Electrical Cables, Wires', published weight 0.48862 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-CABLE,"Wholesale/Producer Price Index of Electrical Cables, Wires, India",2024-06,2022,100.0,INR,109.2,M&E Containment,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Electrical Cables, Wires', published weight 0.48862 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-CABLE,"Wholesale/Producer Price Index of Electrical Cables, Wires, India",2024-07,2022,100.0,INR,107.2,M&E Containment,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Electrical Cables, Wires', published weight 0.48862 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-CABLE,"Wholesale/Producer Price Index of Electrical Cables, Wires, India",2024-08,2022,100.0,INR,106.1,M&E Containment,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Electrical Cables, Wires', published weight 0.48862 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-CABLE,"Wholesale/Producer Price Index of Electrical Cables, Wires, India",2024-09,2022,100.0,INR,105.7,M&E Containment,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Electrical Cables, Wires', published weight 0.48862 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-CABLE,"Wholesale/Producer Price Index of Electrical Cables, Wires, India",2024-10,2022,100.0,INR,107.1,M&E Containment,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Electrical Cables, Wires', published weight 0.48862 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-CABLE,"Wholesale/Producer Price Index of Electrical Cables, Wires, India",2024-11,2022,100.0,INR,106.5,M&E Containment,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Electrical Cables, Wires', published weight 0.48862 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-CABLE,"Wholesale/Producer Price Index of Electrical Cables, Wires, India",2024-12,2022,100.0,INR,108.1,M&E Containment,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Electrical Cables, Wires', published weight 0.48862 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-CABLE,"Wholesale/Producer Price Index of Electrical Cables, Wires, India",2025-01,2022,100.0,INR,106.4,M&E Containment,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Electrical Cables, Wires', published weight 0.48862 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-CABLE,"Wholesale/Producer Price Index of Electrical Cables, Wires, India",2025-02,2022,100.0,INR,108.6,M&E Containment,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Electrical Cables, Wires', published weight 0.48862 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-CABLE,"Wholesale/Producer Price Index of Electrical Cables, Wires, India",2025-03,2022,100.0,INR,109.9,M&E Containment,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Electrical Cables, Wires', published weight 0.48862 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-CABLE,"Wholesale/Producer Price Index of Electrical Cables, Wires, India",2025-04,2022,100.0,INR,110.4,M&E Containment,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Electrical Cables, Wires', published weight 0.48862 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-CABLE,"Wholesale/Producer Price Index of Electrical Cables, Wires, India",2025-05,2022,100.0,INR,109.9,M&E Containment,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Electrical Cables, Wires', published weight 0.48862 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-CABLE,"Wholesale/Producer Price Index of Electrical Cables, Wires, India",2025-06,2022,100.0,INR,111.1,M&E Containment,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Electrical Cables, Wires', published weight 0.48862 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-CABLE,"Wholesale/Producer Price Index of Electrical Cables, Wires, India",2025-07,2022,100.0,INR,111.7,M&E Containment,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Electrical Cables, Wires', published weight 0.48862 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-CABLE,"Wholesale/Producer Price Index of Electrical Cables, Wires, India",2025-08,2022,100.0,INR,114.2,M&E Containment,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Electrical Cables, Wires', published weight 0.48862 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-CABLE,"Wholesale/Producer Price Index of Electrical Cables, Wires, India",2025-09,2022,100.0,INR,113.3,M&E Containment,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Electrical Cables, Wires', published weight 0.48862 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-CABLE,"Wholesale/Producer Price Index of Electrical Cables, Wires, India",2025-10,2022,100.0,INR,115.9,M&E Containment,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Electrical Cables, Wires', published weight 0.48862 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-CABLE,"Wholesale/Producer Price Index of Electrical Cables, Wires, India",2025-11,2022,100.0,INR,116.7,M&E Containment,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Electrical Cables, Wires', published weight 0.48862 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-CABLE,"Wholesale/Producer Price Index of Electrical Cables, Wires, India",2025-12,2022,100.0,INR,118.6,M&E Containment,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Electrical Cables, Wires', published weight 0.48862 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-CABLE,"Wholesale/Producer Price Index of Electrical Cables, Wires, India",2026-01,2022,100.0,INR,121.6,M&E Containment,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Electrical Cables, Wires', published weight 0.48862 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-CABLE,"Wholesale/Producer Price Index of Electrical Cables, Wires, India",2026-02,2022,100.0,INR,125.8,M&E Containment,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Electrical Cables, Wires', published weight 0.48862 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-CABLE,"Wholesale/Producer Price Index of Electrical Cables, Wires, India",2026-03,2022,100.0,INR,126.6,M&E Containment,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Electrical Cables, Wires', published weight 0.48862 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-CABLE,"Wholesale/Producer Price Index of Electrical Cables, Wires, India",2026-04,2022,100.0,INR,130.0,M&E Containment,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Electrical Cables, Wires', published weight 0.48862 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-CABLE,"Wholesale/Producer Price Index of Electrical Cables, Wires, India",2026-05,2022,100.0,INR,134.1,M&E Containment,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Electrical Cables, Wires', published weight 0.48862 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-CABLE,"Wholesale/Producer Price Index of Electrical Cables, Wires, India",2026-06,2022,100.0,INR,134.8,M&E Containment,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Electrical Cables, Wires', published weight 0.48862 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-CABLE,"Wholesale/Producer Price Index of Electrical Cables, Wires, India",2026-07,2022,100.0,INR,136.1,M&E Containment,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Electrical Cables, Wires', published weight 0.48862 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-ELEC,"Wholesale/Producer Price Index of Electricity, India",2023-04,2022,100.0,INR,96.8,Preliminaries,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Electricity', published weight 4.48719 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-ELEC,"Wholesale/Producer Price Index of Electricity, India",2023-05,2022,100.0,INR,94.0,Preliminaries,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Electricity', published weight 4.48719 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-ELEC,"Wholesale/Producer Price Index of Electricity, India",2023-06,2022,100.0,INR,94.9,Preliminaries,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Electricity', published weight 4.48719 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-ELEC,"Wholesale/Producer Price Index of Electricity, India",2023-07,2022,100.0,INR,95.6,Preliminaries,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Electricity', published weight 4.48719 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-ELEC,"Wholesale/Producer Price Index of Electricity, India",2023-08,2022,100.0,INR,94.1,Preliminaries,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Electricity', published weight 4.48719 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-ELEC,"Wholesale/Producer Price Index of Electricity, India",2023-09,2022,100.0,INR,93.9,Preliminaries,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Electricity', published weight 4.48719 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-ELEC,"Wholesale/Producer Price Index of Electricity, India",2023-10,2022,100.0,INR,95.0,Preliminaries,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Electricity', published weight 4.48719 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-ELEC,"Wholesale/Producer Price Index of Electricity, India",2023-11,2022,100.0,INR,95.2,Preliminaries,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Electricity', published weight 4.48719 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-ELEC,"Wholesale/Producer Price Index of Electricity, India",2023-12,2022,100.0,INR,96.9,Preliminaries,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Electricity', published weight 4.48719 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-ELEC,"Wholesale/Producer Price Index of Electricity, India",2024-01,2022,100.0,INR,98.9,Preliminaries,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Electricity', published weight 4.48719 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-ELEC,"Wholesale/Producer Price Index of Electricity, India",2024-02,2022,100.0,INR,97.9,Preliminaries,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Electricity', published weight 4.48719 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-ELEC,"Wholesale/Producer Price Index of Electricity, India",2024-03,2022,100.0,INR,96.2,Preliminaries,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Electricity', published weight 4.48719 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-ELEC,"Wholesale/Producer Price Index of Electricity, India",2024-04,2022,100.0,INR,92.9,Preliminaries,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Electricity', published weight 4.48719 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-ELEC,"Wholesale/Producer Price Index of Electricity, India",2024-05,2022,100.0,INR,92.5,Preliminaries,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Electricity', published weight 4.48719 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-ELEC,"Wholesale/Producer Price Index of Electricity, India",2024-06,2022,100.0,INR,90.7,Preliminaries,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Electricity', published weight 4.48719 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-ELEC,"Wholesale/Producer Price Index of Electricity, India",2024-07,2022,100.0,INR,92.9,Preliminaries,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Electricity', published weight 4.48719 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-ELEC,"Wholesale/Producer Price Index of Electricity, India",2024-08,2022,100.0,INR,92.8,Preliminaries,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Electricity', published weight 4.48719 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-ELEC,"Wholesale/Producer Price Index of Electricity, India",2024-09,2022,100.0,INR,93.4,Preliminaries,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Electricity', published weight 4.48719 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-ELEC,"Wholesale/Producer Price Index of Electricity, India",2024-10,2022,100.0,INR,96.2,Preliminaries,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Electricity', published weight 4.48719 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-ELEC,"Wholesale/Producer Price Index of Electricity, India",2024-11,2022,100.0,INR,97.3,Preliminaries,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Electricity', published weight 4.48719 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-ELEC,"Wholesale/Producer Price Index of Electricity, India",2024-12,2022,100.0,INR,98.3,Preliminaries,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Electricity', published weight 4.48719 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-ELEC,"Wholesale/Producer Price Index of Electricity, India",2025-01,2022,100.0,INR,96.7,Preliminaries,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Electricity', published weight 4.48719 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-ELEC,"Wholesale/Producer Price Index of Electricity, India",2025-02,2022,100.0,INR,96.2,Preliminaries,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Electricity', published weight 4.48719 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-ELEC,"Wholesale/Producer Price Index of Electricity, India",2025-03,2022,100.0,INR,93.0,Preliminaries,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Electricity', published weight 4.48719 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-ELEC,"Wholesale/Producer Price Index of Electricity, India",2025-04,2022,100.0,INR,93.2,Preliminaries,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Electricity', published weight 4.48719 of the index basket. Value taken as published, no transformation.",
IN,PPI,PPI-ELEC,"Wholesale/Producer Price Index of Electricity, India",2025-05,2022,100.0,INR,92.0,Preliminaries,https://eaindustry.nic.in/download_data_2223.asp,false,"REAL DATA. Office of the Economic Adviser, DPIIT, Ministry of Commerce and Industry - PRODUCER price index (published alongside the WPI), base 2022-23 = 100. Commodity 'Electricity', published weight 4.48719 of the index basket. Value taken as published, no transformation.",
